"Id","SalePrice"
2849,198516.057790014
2850,280359.975422557
2851,203977.045001289
2852,248321.153542366
2853,235295.48860974
2854,144697.424010594
2855,203787.081029673
2856,220435.919783273
2857,189776.69401725
2858,232716.564208735
2859,104402.634904875
2860,134490.483631547
2861,130040.018568105
2862,197879.165098893
2863,134699.862300187
2864,229407.330457211
2865,180287.612493728
2866,153193.054447475
2867,91274.7278353249
2868,111900.569499917
2869,89252.5922611966
2870,135858.963234017
2871,56785.984799617
2872,1528.96777046635
2873,100710.761985451
2874,156592.672610584
2875,118187.983711474
2876,182014.402431667
2877,156747.174810461
2878,160206.208372964
2879,151060.012477595
2880,108419.994440533
2881,127948.071514431
2882,163272.249501747
2883,207598.095650035
2884,204893.376619713
2885,182282.500100551
2886,223094.647730835
2887,79539.745941859
2888,143904.156008116
2889,22054.557490693
2890,61736.8078212368
2891,147525.837766477
2892,-12363.8165326267
2893,69623.115423103
2894,35630.4979796729
2895,358584.018677216
2896,269000.820696012
2897,226017.62196959
2898,168615.659680325
2899,201161.532293643
2900,173908.119718627
2901,191889.889604407
2902,199648.508510761
2903,322081.676089007
2904,392736.397012579
2905,NA
2906,228844.446372038
2907,104886.572475295
2908,122237.800641297
2909,165557.065830157
2910,54324.6901483868
2911,68729.1272749068
2912,150773.622272243
2913,67165.085334496
2914,56521.2724057505
2915,63503.4342884081
2916,63499.018664543
2917,190318.184107421
2918,106139.597250598
2919,241342.181786614
